,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,Week_day
1100,22.2,27.0,524.0,1085.5,0.00446894,1,1
1101,22.2,26.96333333,550.0,1086.5,0.004462827,1,1
1102,22.2,26.84,554.2,1081.8,0.004442268,1,1
1103,22.26,26.85666667,562.3333332999999,1081.0,0.004461432,1,1
1104,22.29,26.865,568.5,1063.25,0.004471042,1,1
1105,22.315,26.865,606.5,1063.0,0.004477898,1,1
1106,22.39,26.79,696.5,1078.0,0.004485874,1,1
1107,22.39,26.9725,657.25,1086.0,0.004516655,1,1
1108,22.42666667,27.0,744.0,1098.333333,0.004531459,1,1
1109,22.4725,26.89,708.75,1099.0,0.004525545,1,1
1110,22.53333333,26.82333333,607.0,1092.333333,0.004531083,1,1
1111,22.575,26.84,660.0,1093.5,0.004545492,1,1
1112,22.6,26.79,688.5,1100.5,0.004543905,1,1
1113,22.6,26.815,558.0,1102.0,0.0045481770000000005,1,1
1114,22.6,26.85666667,661.3333332999999,1105.0,0.0045552959999999995,1,1
1115,22.675,26.89,665.5,1111.25,0.004581955,1,1
1116,22.66666667,26.96333333,647.6666667000001,1108.333333,0.0045922029999999996,1,1
1117,22.7,27.075,638.0,1124.25,0.004620769,1,1
1118,22.7225,26.7475,558.0,1125.25,0.004570746,1,1
1119,22.7,26.89,534.0,1106.0,0.004588962,1,1
1120,22.7,26.89,520.0,1110.333333,0.004588962,1,1
1121,22.7,26.9175,513.5,1117.5,0.00459369,1,1
1122,22.7,26.89,531.25,1120.0,0.004588962,0,1
1123,22.7,26.89,539.0,1113.666667,0.004588962,0,1
1124,22.7,26.89,545.75,1104.75,0.004588962,0,1
1125,22.675,26.865,604.75,1103.25,0.004577664,0,1
1126,22.7,26.815,597.25,1102.75,0.004576069,0,1
1127,22.7,26.7,528.0,1090.0,0.0045563,0,1
1128,22.7,26.7,521.0,1086.25,0.0045563,0,1
1129,22.7,26.66666667,535.6666667,1083.666667,0.00455057,0,1
1130,22.675,26.575,533.25,1078.5,0.00452789,0,1
1131,22.65,26.55,523.75,1064.75,0.004516692,0,1
1132,22.66666667,26.56666667,524.0,1053.0,0.004524155,0,1
1133,22.65,26.55,521.0,1051.0,0.004516692,1,1
1134,22.625,26.4975,536.25,1041.0,0.0045008109999999995,1,1
1135,22.6,26.39,548.3333332999999,1039.0,0.004475572,1,1
1136,22.625,26.4975,565.75,1037.5,0.0045008109999999995,1,1
1137,22.625,26.525,584.5,1043.0,0.004505515999999999,1,1
1138,22.6,26.5,535.0,1046.333333,0.0044943629999999995,1,1
1139,22.6,26.5,546.3333332999999,1045.333333,0.0044943629999999995,1,1
1140,22.6,26.5,630.5,1035.75,0.0044943629999999995,1,1
1141,22.63333333,26.46,570.6666667000001,1029.666667,0.004496686,1,1
1142,22.65,26.495,630.0,1034.0,0.004507267,1,1
1143,22.675,26.525,732.75,1038.5,0.004519309,1,1
1144,22.7225,26.4725,686.25,1027.0,0.004523411,1,1
1145,22.76,26.39,635.5,1022.0,0.004519554,0,1
1146,22.85666667,26.32333333,676.0,1024.75,0.004534741,0,1
1147,22.89,26.245,567.25,1020.0,0.004530356,0,1
1148,22.89,26.2,582.5,1015.5,0.004522532,0,1
1149,22.89,26.1,618.75,1007.0,0.004505145,0,1
1150,22.89,26.175,579.25,997.5,0.004518185,0,1
1151,22.89,26.13333333,590.3333332999999,1002.0,0.00451094,0,1
1152,22.89,26.1,584.5,1000.0,0.004505145,0,1
1153,22.89,26.0,564.0,997.75,0.004487759,0,1
1154,22.89,25.945,534.0,987.0,0.004478198,1,1
1155,22.84,25.9175,496.5,983.0,0.004459787,1,1
1156,22.82333333,25.85666667,340.6666667,983.0,0.00444472,1,1
1157,22.79,25.865,38.75,979.0,0.004437124000000001,0,1
1158,22.79,25.82333333,31.0,977.0,0.004429925,0,1
1159,22.79,25.9725,26.75,961.5,0.004455697,0,1
1160,22.745,26.0,22.0,963.25,0.004448207,0,1
1161,22.7,26.0,13.0,974.0,0.004435995,0,1
1162,22.7,26.075,31.0,965.25,0.004448882,0,1
1163,22.66666667,26.06666667,32.66666667,962.3333332999998,0.0044383999999999995,0,1
1164,22.6,26.05,33.5,957.0,0.004417501,0,1
1165,22.6,26.1,28.0,949.5,0.00442604,0,1
1166,22.56666667,26.1,31.0,950.3333332999998,0.0044170270000000005,0,1
1167,22.525,26.1,33.5,949.5,0.004405783,0,1
1168,22.5,26.1,31.0,948.75,0.004399048,0,1
1169,22.5,26.1,31.0,944.0,0.004399048,0,1
1170,22.4175,26.05,33.5,934.5,0.004368445,0,1
1171,22.39,26.1,33.5,931.75,0.004369525,0,1
1172,22.39,26.1,28.66666667,928.6666667000002,0.004369525,0,1
1173,22.39,26.1,46.0,930.5,0.004369525,0,1
1174,22.39,26.1,53.0,923.25,0.004369525,0,1
1175,22.39,26.1,71.5,921.0,0.004369525,0,1
1176,22.34,26.1,103.0,916.5,0.004356163,0,1
1177,22.32333333,26.1,91.66666667,912.3333332999998,0.004351717,0,1
1178,22.29,26.1,90.0,902.25,0.004342837,0,1
1179,22.29,26.1,81.66666667,903.0,0.004342837,0,1
1180,22.29,26.1,112.75,898.5,0.004342837,0,1
1181,22.29,26.16666667,334.3333333,900.3333332999998,0.004354007,1,1
1182,22.29,26.15,472.25,893.75,0.004351215,1,1
1183,22.29,26.1,503.5,892.5,0.004342837,0,1
1184,22.2675,26.1725,567.5,883.5,0.004348983,0,1
1185,22.29,26.29,569.25,879.25,0.004374674,0,1
1186,22.29,26.26,490.66666669999995,887.3333332999998,0.004369647,0,1
1187,22.29,26.2,487.33333330000005,890.0,0.004359593,0,1
1188,22.29,26.2,500.0,891.25,0.004359593,0,1
1189,22.29,26.2,524.0,891.0,0.004359593,0,1
1190,22.29,26.175,545.3333332999999,881.0,0.004355404,0,1
1191,22.315,26.1,520.6,866.25,0.004349495,0,1
1192,22.29,26.1,509.0,864.6666667000002,0.004342837,0,1
1193,22.34,26.1,476.5,870.0,0.004356163,0,1
1194,22.315,26.1,471.5,862.0,0.004349495,0,1
1195,22.29,26.1,464.0,857.5,0.004342837,0,1
1196,22.29,26.1,464.0,851.3333332999998,0.004342837,0,1
1197,22.29,26.1,459.0,846.75,0.004342837,0,1
1198,22.29,26.1,459.0,844.6666667000002,0.004342837,0,1
1199,22.29,26.1,454.75,843.0,0.004342837,0,1
1200,22.29,26.1,444.0,840.5,0.004342837,0,1
1201,22.29,26.025,456.0,831.25,0.004330271,0,1
1202,22.29,26.0,461.0,829.0,0.004326082,0,1
1203,22.29,26.0,461.5,825.5,0.004326082,0,1
1204,22.29,26.0,464.0,813.6666667000001,0.004326082,0,1
1205,22.29,26.0,476.5,819.0,0.004326082,0,1
1206,22.29,26.0,489.0,819.5,0.004326082,0,1
1207,22.29,25.945,489.0,810.0,0.004316867,0,1
1208,22.29,25.945,484.0,809.5,0.004316867,1,1
1209,22.29,25.96333333,454.0,801.0,0.004319939,1,1
1210,22.2675,25.89,451.0,795.0,0.004301716,0,1
1211,22.2675,25.89,449.5,785.0,0.004301716,0,1
1212,22.2675,25.9175,449.5,795.0,0.0043063170000000005,0,1
1213,22.29,25.92666667,453.0,795.25,0.004313796,0,1
1214,22.245,25.89,451.75,797.5,0.004295788,0,1
1215,22.29,25.89,459.0,797.0,0.004307653,0,1
1216,22.2675,25.89,459.0,795.5,0.004301716,0,1
1217,22.2675,25.865,464.0,784.5,0.004297534,0,1
1218,22.29,25.89,454.0,775.5,0.004307653,0,1
1219,22.23,25.82333333,454.0,777.3333332999999,0.0042807109999999995,0,1
1220,22.2225,25.8925,448.0,775.5,0.004290283,0,1
1221,22.2,25.96,453.0,780.0,0.0042956140000000005,1,1
1222,22.2225,25.99,444.0,781.5,0.00430655,1,1
1223,22.2,26.1225,444.0,776.75,0.00432269,1,1
1224,22.2,26.05,444.0,782.0,0.00431061,1,1
1225,22.2,26.213,441.9,788.6,0.00433777,1,1
1226,22.2,26.375999999999998,439.8,795.2,0.004364933,1,1
1227,22.2,26.6,442.5,818.5,0.004402265,1,1
1228,22.2,26.66666667,447.0,828.3333332999999,0.004413376,1,1
1229,22.2,26.745,443.5,837.0,0.004426433,1,1
1230,22.2,26.82333333,441.0,832.6666667000001,0.00443949,1,1
1231,22.2,26.945,438.0,847.5,0.0044597709999999995,1,1
1232,22.2,27.0,438.0,849.0,0.00446894,1,1
1233,22.2,26.9175,438.0,850.0,0.004455187,1,1
1234,22.2,26.9175,447.0,842.5,0.004455187,1,1
1235,22.2,27.1,441.0,839.0,0.004485611,1,1
1236,22.245,27.125,438.0,847.75,0.004502188,1,1
1237,22.2,27.19666667,441.0,860.0,0.0045017270000000005,1,1
1238,22.2,27.4175,438.0,885.75,0.004538547,1,1
1239,22.2,27.5,429.0,910.0,0.004552304,1,1
1240,22.2675,27.4225,429.0,917.25,0.004558213,1,1
1241,22.2,26.8975,438.0,919.75,0.0044518529999999995,1,1
1242,22.23,27.73,441.0,932.0,0.004599115,1,1
1243,22.2,27.745,438.0,942.0,0.00459316,1,1
1244,22.2675,28.025,429.0,959.75,0.004659112,1,1
1245,22.2,28.0,444.0,966.5,0.00463569,1,1
1246,22.2,28.1,451.0,970.6666667000002,0.00465237,1,1
1247,22.245,28.2225,454.0,988.75,0.004685722,1,1
1248,22.2225,28.2225,465.25,996.75,0.004679259,1,1
1249,22.2225,28.3675,474.5,1012.0,0.004703482,1,1
1250,22.29,28.39,479.0,1021.0,0.004726770999999999,1,1
1251,22.245,28.245,525.5,1019.5,0.004689486,1,1
1252,22.29,28.39,515.0,1020.0,0.004726770999999999,1,1
1253,22.29,28.5,494.0,1037.0,0.004745225,1,1
1254,22.29,28.42666667,487.33333330000005,1047.0,0.0047329220000000005,1,1
1255,22.315,28.39,474.5,1051.0,0.004734022,1,1
1256,22.32333333,28.39,486.0,1052.333333,0.004736442,1,1
1257,22.29,28.35666667,502.33333330000005,1048.333333,0.004721179,1,1
1258,22.29,28.34,540.5,1050.5,0.004718383,1,1
1259,22.34,28.39,504.0,1052.25,0.004741284,1,1
1260,22.39,28.2,489.0,1053.0,0.004723766,1,1
1261,22.39,28.2,490.25,1051.0,0.004723766,1,1
1262,22.39,28.29333333,536.3333333,1049.666667,0.004739519,1,1
1263,22.39,28.39,532.0,1054.0,0.004755835999999999,1,1
1264,22.39,28.2925,543.0,1067.75,0.004739378,1,1
1265,22.42666667,28.2,543.0,1066.333333,0.00473439,1,1
1266,22.445,28.245,543.0,1066.5,0.004747331,1,1
1267,22.5,28.365,533.25,1081.0,0.004783740999999999,1,1
1268,22.46333333,28.32666667,527.0,1081.333333,0.004766511,1,1
1269,22.5,28.3175,534.0,1084.5,0.004775668,1,1
1270,22.55,28.3175,530.0,1082.5,0.004790309,1,1
1271,22.5,28.34,524.0,1087.5,0.004779492,1,1
1272,22.525,28.39,526.25,1094.0,0.004795324,1,1
1273,22.5,28.39,522.0,1103.333333,0.004787989,1,1
1274,22.5,28.03333333,517.0,1099.333333,0.00472738,1,1
1275,22.525,28.025,513.5,1085.0,0.004733203,1,1
1276,22.575,28.22,524.0,1086.25,0.004780998,1,1
1277,22.6,28.2,513.5,1103.0,0.004784898,1,1
1278,22.6,28.245,513.5,1106.75,0.004792592,1,1
1279,22.5,28.29,513.5,1104.0,0.004770995,1,1
1280,22.6,28.315,518.0,1102.25,0.004804562,1,1
1281,22.55,28.2675,520.75,1097.5,0.004781786,1,1
1282,22.6,28.29,525.0,1100.0,0.004800287,1,1
1283,22.6,28.245,524.8333333,1101.0,0.004792592,1,1
1284,22.6,28.2,524.6666667,1102.0,0.004784898,1,1
1285,22.6,28.39,489.0,1102.5,0.004817386,1,1
1286,22.6,28.39,474.0,1114.0,0.004817386,1,1
1287,22.6,28.34,474.0,1112.0,0.004808837,1,1
1288,22.6,28.1725,472.75,1113.5,0.004780196,1,1
1289,22.6,28.1475,471.5,1105.25,0.004775922,1,1
1290,22.6,28.23,464.0,1104.333333,0.004790028,1,1
1291,22.6,28.13333333,469.0,1107.333333,0.0047734990000000005,1,1
1292,22.575,28.0,465.25,1108.25,0.0047434420000000005,1,1
1293,22.6,28.0,454.0,1101.666667,0.004750703,1,1
1294,22.55,27.82,450.25,1097.0,0.004705513,1,1
1295,22.525,27.815,449.5,1092.25,0.004697468,1,1
1296,22.5,27.815,454.75,1102.75,0.004690284,1,1
1297,22.5,27.745,449.5,1097.0,0.004678392,1,1
1298,22.525,27.7,454.75,1086.333333,0.0046779,1,1
1299,22.55,27.7,454.75,1092.0,0.004685063,1,1
1300,22.5,27.6,460.0,1085.0,0.004653759,1,1
1301,22.5,27.7,460.0,1084.0,0.004670747,1,1
1302,22.5,27.6,436.5,1076.25,0.004653759,1,1
1303,22.5,27.33,460.0,1060.666667,0.004607895999999999,1,1
1304,22.55,27.445,449.5,1051.5,0.004641612,1,1
1305,22.5,27.4725,460.75,1062.0,0.0046321,1,1
1306,22.5,27.39,461.0,1068.333333,0.004618087,1,1
1307,22.5,27.34,454.0,1074.0,0.004609594,1,1
1308,22.5,27.29,469.0,1072.0,0.004601102,1,1
1309,22.5,27.315,469.0,1068.0,0.0046053479999999996,1,1
1310,22.5,27.29,479.66666669999995,1072.0,0.004601102,1,1
1311,22.5,27.2225,476.75,1072.75,0.004589637,1,1
1312,22.5,27.2225,476.5,1074.0,0.004589637,1,1
1313,22.5,27.2,474.0,1069.0,0.0045858159999999995,1,1
1314,22.5,27.15,481.5,1068.25,0.004577324,1,1
1315,22.5,27.2225,474.0,1079.75,0.004589637,1,1
1316,22.4725,27.1975,479.0,1085.0,0.004577678,1,1
1317,22.5,27.16666667,469.0,1066.0,0.004580154,1,1
1318,22.5,27.125,474.0,1063.5,0.0045730779999999995,1,1
1319,22.5,27.15,469.0,1065.5,0.004577324,1,1
1320,22.5,27.125,474.0,1071.25,0.0045730779999999995,1,1
1321,22.5,27.06666667,479.0,1068.0,0.0045631709999999995,1,1
1322,22.5,27.1,478.5,1064.75,0.004568832,1,1
1323,22.5,27.1,478.5,1070.75,0.004568832,1,1
1324,22.5,27.1,477.0,1072.333333,0.004568832,1,1
1325,22.5,27.025,470.25,1079.25,0.004556095,1,1
1326,22.5,27.0,469.0,1063.5,0.00455185,1,1
1327,22.5,27.0,460.66666669999995,1074.333333,0.00455185,1,1
1328,22.5,26.9725,465.25,1068.75,0.00454718,1,1
1329,22.5,26.73333333,452.33333330000005,1064.0,0.004506567,1,1
1330,22.5,26.925,446.5,1048.5,0.004539113,1,1
1331,22.5,26.9725,449.5,1054.5,0.00454718,1,1
1332,22.5,27.05,460.0,1055.5,0.004560341,1,1
1333,22.445,26.9,456.0,1064.0,0.004519625,1,1
1334,22.4175,26.82,456.0,1063.25,0.004498504,1,1
1335,22.39,26.69666667,444.0,1078.0,0.004470133,1,1
1336,22.39,26.96333333,444.0,1067.333333,0.004515109000000001,1,1
1337,22.39,27.0225,454.75,1074.75,0.004525088,1,1
1338,22.39,26.82333333,453.0,1077.333333,0.004491495999999999,1,1
1339,22.39,26.84,449.5,1072.75,0.004494307,1,1
1340,22.39,26.745,449.5,1074.25,0.004478285,1,1
1341,22.39,26.79,456.0,1074.0,0.004485874,1,1
1342,22.35666667,26.73,449.33333330000005,1068.333333,0.004466625,1,1
1343,22.39,26.5725,444.0,1062.75,0.004449194,1,1
1344,22.39,26.675,444.0,1056.5,0.004466479000000001,1,1
1345,22.39,26.695,444.0,1054.0,0.004469852,1,1
1346,22.39,26.745,444.0,1068.0,0.004478285,1,1
1347,22.39,26.79,444.0,1074.0,0.004485874,1,1
1348,22.4175,26.65,444.0,1078.75,0.004469785,1,1
1349,22.4725,26.745,429.0,1077.5,0.0045009659999999995,1,1
1350,22.445,26.695,429.0,1077.5,0.004484933,1,1
1351,22.445,26.745,429.0,1083.25,0.004493394,1,1
1352,22.42666667,26.69666667,429.0,1088.0,0.0044801829999999996,1,1
1353,22.39,26.79,438.0,1086.0,0.004485874,1,1
1354,22.42666667,26.73,441.0,1087.666667,0.0044858170000000004,1,1
1355,22.39,26.5475,438.0,1075.0,0.004444978,1,1
1356,22.39,26.4175,438.0,1067.75,0.004423057,1,1
1357,22.39,26.53333333,441.0,1064.0,0.004442589,1,1
1358,22.39,26.456,438.0,1063.25,0.0044295490000000005,1,1
1359,22.39,26.26,432.75,1065.5,0.0043965,1,1
1360,22.39,26.42666667,444.0,1068.666667,0.004424603,1,1
1361,22.39,26.4175,444.0,1073.25,0.004423057,1,1
1362,22.39,26.34,444.0,1061.5,0.0044099890000000004,1,1
1363,22.39,26.32333333,444.0,1060.333333,0.004407179000000001,1,1
1364,22.39,26.46333333,444.0,1057.333333,0.004430785,1,1
1365,22.39,26.015,444.0,1056.25,0.004355195,1,1
1366,22.39,26.045,429.0,1046.0,0.004360252,1,1
1367,22.39,26.29,435.0,1049.666667,0.004401559,1,1
1368,22.39,26.2675,438.0,1052.75,0.004397765,1,1
1369,22.39,26.29,438.0,1044.5,0.004401559,1,1
1370,22.39,26.32333333,441.0,1053.666667,0.004407179000000001,1,1
1371,22.35666667,26.32333333,441.0,1059.0,0.00439819,1,1
1372,22.39,26.34,438.0,1067.25,0.0044099890000000004,1,1
1373,22.365,26.29,438.0,1067.25,0.004394824,1,1
1374,22.32333333,26.39,441.0,1065.333333,0.004400411,1,1
1375,22.34,26.39,438.0,1068.75,0.0044049070000000004,1,1
1376,22.34,26.39,447.0,1074.75,0.0044049070000000004,1,1
1377,22.32333333,26.46333333,447.0,1076.333333,0.004412726,1,1
1378,22.365,26.4725,447.0,1077.5,0.004425549,1,1
1379,22.315,26.3425,438.0,1073.0,0.004390193,1,1
1380,22.34,26.145,438.0,1068.0,0.004363726,1,1
1381,22.29,26.1425,438.0,1061.75,0.004349958,1,1
1382,22.29,25.7,441.0,1045.666667,0.004275822,1,1
1383,22.29,26.22,438.0,1041.5,0.0043629440000000005,1,1
1384,22.29,26.2425,442.5,1051.0,0.004366714,1,1
1385,22.29,26.125,438.0,1059.25,0.0043470259999999995,1,1
1386,22.315,26.2,438.0,1065.0,0.004366277,1,1
1387,22.29,26.175,442.5,1064.75,0.004355404,1,1
1388,22.29,26.1,441.0,1054.666667,0.004342837,1,1
1389,22.29,25.995,447.0,1042.5,0.004325244000000001,1,1
1390,22.2675,25.8925,438.0,1039.0,0.004302135,1,1
1391,22.29,25.89,447.0,1036.333333,0.004307653,1,1
1392,22.29,25.89,447.0,1036.5,0.004307653,1,1
1393,22.29,25.85666667,433.0,1038.666667,0.004302068,1,1
1394,22.245,25.7225,433.0,1030.5,0.004267805,1,1
1395,22.23,25.66666667,433.0,1023.666667,0.004254563,1,1
1396,22.29,25.6,433.0,1019.5,0.004259071,1,1
1397,22.245,25.55,433.0,1010.0,0.004238989,1,1
1398,22.2675,25.575,433.0,1002.75,0.0042490209999999995,1,1
1399,22.29,25.56666667,433.0,1002.333333,0.004253488,1,1
1400,22.2675,25.4975,433.0,998.75,0.0042360570000000005,1,1
1401,22.245,25.55,433.0,1002.0,0.004238989,1,1
1402,22.29,25.5,433.0,1002.25,0.004242320999999999,1,1
1403,22.29,25.5,433.0,1001.5,0.004242320999999999,1,1
1404,22.29,25.445,433.0,998.5,0.004233108,1,1
1405,22.29,25.2,433.0,990.75,0.004192075,1,1
1406,22.29,25.23,433.0,991.0,0.004197099,1,1
1407,22.245,25.15,433.0,986.0,0.00417218,1,1
1408,22.29,25.2675,433.0,976.25,0.004203379,1,1
1409,22.29,25.2,433.0,966.0,0.004192075,1,1
1410,22.29,25.2,433.0,966.3333332999998,0.004192075,1,1
1411,22.29,25.15,433.0,967.5,0.004183701,1,1
1412,22.29,25.03,433.0,970.0,0.004163605,1,1
1413,22.2225,24.865,433.0,954.75,0.004118903,1,1
1414,22.26,24.82666667,433.0,951.6666667000002,0.0041219740000000005,1,1
1415,22.245,24.89,433.0,940.75,0.004128762,1,1
1416,22.245,24.89,433.0,935.5,0.004128762,1,1
1417,22.2225,24.84,433.0,933.25,0.004114734,1,1
1418,22.2,24.7,433.0,937.6666667000002,0.004085752,1,1
1419,22.2,24.7,433.0,938.0,0.004085752,1,1
1420,22.2,24.7,433.0,933.5,0.004085752,1,1
1421,22.2,24.7,433.0,925.5,0.004085752,1,1
1422,22.2,24.65,433.0,921.0,0.004077427,1,1
1423,22.2,24.56666667,433.0,920.3333332999998,0.004063552,1,1
1424,22.2,24.55,433.0,912.25,0.004060778,1,1
1425,22.2,24.334,429.5,913.0,0.0040248179999999995,1,1
1426,22.2,24.34,433.0,903.0,0.004025817,1,1
1427,22.2,24.395,433.0,905.5,0.004034973,1,1
1428,22.2,24.34,433.0,907.0,0.004025817,1,1
1429,22.2,24.35666667,433.0,903.0,0.004028591,1,1
1430,22.175,24.39,433.0,900.5,0.004027962,1,1
1431,22.175,24.365,433.0,900.25,0.004023807,1,1
1432,22.2,24.365,433.0,900.5,0.004029979,1,1
1433,22.13333333,24.29,433.0,898.6666667000002,0.004001106,1,1
1434,22.15,24.2225,433.0,892.0,0.003993996,1,1
1435,22.13333333,24.2,433.0,886.0,0.003986186,1,1
1436,22.1,24.2675,433.0,884.25,0.0039892109999999995,1,1
1437,22.1,24.245,433.0,887.0,0.003985489,1,1
1438,22.1,24.29,433.0,884.0,0.003992934,1,1
1439,22.125,24.2675,433.0,878.5,0.003995333,1,1
1440,22.13333333,24.26,433.0,887.0,0.003996132,1,1
1441,22.125,24.15,433.0,882.25,0.003975865,1,1
1442,22.1,24.0725,433.0,879.25,0.003956952,1,1
1443,22.1,23.99666667,433.0,866.0,0.003944408,1,1
1444,22.1,24.12,433.0,866.0,0.00396481,1,1
1445,22.06666667,23.92666667,433.0,863.0,0.0039247959999999995,1,1
1446,22.025,23.945,433.0,853.25,0.003917793,1,1
1447,22.0,23.92666667,433.0,858.0,0.0039087720000000005,1,1
1448,22.0,23.89,433.0,852.5,0.003902744,1,1
1449,22.0,23.89,433.0,850.6666667000002,0.003902744,1,1
1450,22.025,23.9175,433.0,847.0,0.003913265,1,1
1451,22.0,23.89,433.0,840.6666667000002,0.003902744,1,1
1452,22.075,23.9725,426.0,839.0,0.003934372,1,1
1453,22.025,24.0475,213.0,845.5,0.003934669,1,1
1454,22.0,24.1,0.0,844.0,0.003937268,0,1
1455,22.0,24.1,0.0,846.6666667000002,0.003937268,0,1
1456,22.0,24.1,0.0,852.0,0.003937268,0,1
1457,21.945,23.795,0.0,851.0,0.003874025,0,1
1458,21.89,23.85666667,0.0,824.6666667000001,0.00387103,0,1
1459,21.89,23.84,0.0,817.0,0.003868308,0,1
1460,21.84,23.745,0.0,813.6666667000001,0.003840981,0,1
1461,21.84,23.745,0.0,805.0,0.003840981,0,1
1462,21.79,23.7,0.0,807.0,0.003821894,0,1
1463,21.79,23.745,0.0,800.0,0.0038291959999999996,0,1
1464,21.79,23.7,0.0,781.0,0.003821894,0,1
1465,21.745,23.55,0.0,776.5,0.003787066,0,1
1466,21.7,23.7,0.0,771.0,0.003800801,0,1
1467,21.7,23.66666667,0.0,775.0,0.003795423,0,1
1468,21.7,23.66666667,0.0,771.0,0.003795423,0,1
1469,21.7,23.39,0.0,763.0,0.003750786,0,1
1470,21.7,23.55,0.0,755.0,0.0037765990000000003,0,1
1471,21.6,23.6,0.0,754.0,0.00376145,0,1
1472,21.7,23.6,0.0,755.0,0.0037846670000000002,0,1
1473,21.6,23.39333333,0.0,754.6666667000001,0.003728313,0,1
1474,21.6,23.55,0.0,751.5,0.003753433,0,1
1475,21.6,23.5,0.0,748.5,0.0037454159999999997,0,1
1476,21.55,23.5,0.0,745.5,0.003733904,0,1
1477,21.55,23.445,0.0,749.0,0.003725113,0,1
1478,21.56666667,23.5,0.0,746.6666667000001,0.003737738,0,1
1479,21.55,23.5,0.0,738.5,0.003733904,0,1
1480,21.5,23.35,0.0,732.5,0.003698522,0,1
1481,21.5,23.26,0.0,725.5,0.0036841820000000003,0,1
1482,21.5,23.245,0.0,711.6666667000001,0.003681792,0,1
1483,21.5,23.23,0.0,705.6666667000001,0.003679402,0,1
1484,21.5,23.05,0.0,702.5,0.003650725,0,1
1485,21.39,23.05,0.0,702.5,0.003626065,0,1
1486,21.39,22.945,0.0,698.5,0.0036094509999999996,0,1
1487,21.39,22.79,0.0,698.0,0.003584928,0,1
1488,21.39,22.695,0.0,677.5,0.0035698979999999997,0,1
1489,21.34,22.55,0.0,672.0,0.0035360440000000003,0,1
1490,21.29,22.6,0.0,666.5,0.0035330179999999997,0,1
1491,21.32333333,22.53333333,0.0,664.3333332999999,0.0035297859999999996,0,1
1492,21.34,22.395,0.0,660.5,0.0035116009999999996,0,1
1493,21.34,22.395,0.0,654.0,0.0035116009999999996,0,1
1494,21.29,21.945,0.0,650.0,0.003430059,0,1
1495,21.29,21.85,0.0,635.5,0.0034151290000000003,0,1
1496,21.245,21.745,0.0,634.0,0.003389208,0,1
1497,21.2,21.745,0.0,631.5,0.003379811,0,1
1498,21.2,21.995,0.0,631.0,0.0034188820000000003,0,1
1499,21.245,22.1,0.0,637.5,0.003444845,0,1
1500,21.29,22.1,0.0,640.0,0.00345442,0,1
1501,21.29,21.86333333,0.0,638.6666667000001,0.0034172240000000004,0,1
1502,21.29,21.5,0.0,628.0,0.003360128,0,1
1503,21.29,21.34,0.0,617.0,0.0033349890000000004,0,1
1504,21.2,21.16666667,0.0,612.3333332999999,0.0032894459999999997,0,1
1505,21.2,21.56666667,0.0,609.0,0.0033519440000000004,0,1
1506,21.2,21.6,0.0,616.0,0.003357152,0,1
1507,21.2,21.55,0.0,614.0,0.0033493390000000002,0,1
1508,21.2,21.445,0.0,613.5,0.0033329329999999997,0,1
1509,21.2,21.195,0.0,611.5,0.003293872,0,1
1510,21.2,21.2,0.0,600.0,0.003294654,0,1
1511,21.2,21.35666667,0.0,599.0,0.003319131,0,1
1512,21.2,21.06666667,0.0,592.6666667000001,0.003273823,0,1
1513,21.2,21.23,0.0,593.0,0.003299341,0,1
1514,21.2,21.2,0.0,586.0,0.003294654,0,1
1515,21.2,21.2,0.0,585.0,0.003294654,0,1
1516,21.29,21.1,0.0,592.5,0.003297283,0,1
1517,21.29,21.1,0.0,593.0,0.003297283,0,1
1518,21.29,20.89,0.0,583.0,0.003264294,0,1
1519,21.29,20.65,0.0,579.3333332999999,0.0032265970000000003,0,1
1520,21.29,20.89,0.0,578.0,0.003264294,0,1
1521,21.29,20.7475,0.0,570.5,0.0032419109999999997,0,1
1522,21.29,20.795,0.0,571.0,0.003249372,0,1
1523,21.29,20.65,0.0,571.0,0.0032265970000000003,0,1
1524,21.245,20.79,0.0,563.5,0.003239585,0,1
1525,21.2,20.495,0.0,560.5,0.00318453,0,1
1526,21.2,20.39333333,0.0,556.0,0.003168652,0,1
1527,21.2,20.3225,0.0,550.25,0.003157591,0,1
1528,21.2,20.1225,0.0,544.5,0.00312636,0,1
1529,21.2,20.22666667,0.0,547.6666667000001,0.003142625,0,1
1530,21.2,20.0,0.0,545.0,0.003107232,0,1
1531,21.1,20.2,0.0,536.0,0.003119155,0,1
1532,21.1,20.1,0.0,538.0,0.003103636,0,1
1533,21.1,20.195,0.0,539.5,0.003118379,0,1
1534,21.1,20.245,0.0,542.5,0.003126138,0,1
1535,21.15,20.245,0.0,539.0,0.0031358000000000002,0,1
1536,21.1,20.03333333,0.0,532.3333333,0.0030932909999999997,0,1
1537,21.15,20.0,0.0,534.0,0.003097662,0,1
1538,21.15,20.0,0.0,538.5,0.003097662,0,1
1539,21.2,19.96333333,0.0,538.0,0.0031015070000000003,0,1
1540,21.2,19.995,0.0,539.5,0.0031064509999999997,0,1
1541,21.2,19.895,0.0,531.0,0.003090838,0,1
1542,21.2,20.0,0.0,526.5,0.003107232,0,1
1543,21.2,19.96333333,0.0,522.0,0.0031015070000000003,0,1
1544,21.2,19.895,0.0,526.0,0.003090838,0,1
